objectid,siteid,estuaryname,stationno,samplecollectiondate,transectreplicate,plotreplicate,substrate,covertype,scientificname,commonname,status,estimatedcover,percentcovercode,daubenmiremidpoint,tallestplantheight_cm,percentcovernotes,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,habitat,live_dead,submissionid,warnings,identificationnotes,unknownreplicate,projectid
1250,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,2,1,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,7,97.5,27,Not recorded,{9B30CC14-178B-4C52-9762-5CD5F3D9AB2E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1251,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,2,2,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,33,Not recorded,{BCD4D48B-775E-484F-9637-D98FA9F5AD45},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1252,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,2,3,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,7,97.5,64,Not recorded,{257A583B-06A3-4D1C-86E9-F1F8C29C277F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1253,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,2,4,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,49,Not recorded,{71FA0BE8-59E2-47AF-9910-3FC106EC062A},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1254,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,2,5,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,43,Not recorded,{675E656C-01F1-4807-9A7A-FE9D17251C88},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1258,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,3,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,1,0.5,23,Not recorded,{80C974BC-77C0-439F-8B87-DE7A56A40A4C},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1259,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,4,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,2,3,59,Not recorded,{DA114AB7-4068-4CD5-A89B-BE51D1617E51},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1260,CC-CAR,Carmel River,2,17/3/2021 00:00:00,2,2,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,3,15,28,Not recorded,{2AF10EA1-B1E0-41BC-A71F-36BDC33F0A9E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1261,CC-CAR,Carmel River,2,17/3/2021 00:00:00,2,3,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,3,15,-88,Not recorded,{5053568F-BBA1-4523-BD24-740E85F15EAF},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1262,CC-CAR,Carmel River,2,17/3/2021 00:00:00,2,4,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,6,85,48,Not recorded,{E26C5194-4D91-40B3-B086-7174C57B1315},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1263,CC-CAR,Carmel River,2,17/3/2021 00:00:00,2,5,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,7,97.5,54,Not recorded,{CD68A488-0A0A-4B46-AE1F-53B211B162F3},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1327,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,2,1,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,5,62.5,22,Not recorded,{1B6E7A7C-F8EE-4A0E-9DA4-0201959A99F9},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1328,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,2,2,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,1,0.5,-88,Not recorded,{7509789C-E579-4F4D-82AE-F328B9213AD4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1329,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,2,4,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,6,85,-88,Not recorded,{8EB35087-A20B-443F-AE95-404330D93CA5},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1330,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,2,5,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,4,37.5,22,Not recorded,{E1B442C6-2D12-442E-BF07-5679288F4DB6},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1331,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,1,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,7,97.5,-88,Not recorded,{429C3DE4-A6D1-4354-A663-97963CD33C1E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1332,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,2,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,7,97.5,-88,Not recorded,{877DE3B3-8EF7-414E-BD37-C725C615DA08},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1333,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,3,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,7,97.5,-88,Not recorded,{B018EC57-E810-4B4F-B243-E4AE1620CB9D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1334,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,4,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,6,85,-88,Not recorded,{9DAE512C-A632-4AA3-A941-C82F55A33706},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1335,CC-CAR,Carmel River,1,17/3/2021 00:00:00,2,5,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,7,97.5,30,Not recorded,{BA245DA2-3309-40A5-8BD5-5361F51EFD92},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1336,CC-CAR,Carmel River,3,17/3/2021 00:00:00,2,2,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,3,15,-88,Not recorded,{CC4FBE72-8138-46E9-B8DD-19CD814FD33B},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
368,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,-88,2,3,-88,Not recorded,{F13B4D21-4B22-453F-A845-69A3DA538F9F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
369,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,-88,2,3,-88,Not recorded,{4F7B48F5-21BC-4690-8B03-A8468EE5B67F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
370,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,-88,2,3,-88,Not recorded,{2003A06A-2525-498D-AA12-304465BEE3B4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
411,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,-88,1,0.5,44,Not recorded,{2B1E6C12-5D66-4546-88F3-E09B6E1CF886},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
412,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,-88,1,0.5,-88,Not recorded,{AFE6ADB7-5F43-4CEC-BF7E-3CF96F2EE499},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
413,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,5,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,-88,1,0.5,31,Not recorded,{4C50ABA8-B6EF-4DBD-A2CD-5951E951D798},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
503,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,5,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,2,3,-88,Not recorded,{9A343633-454D-45C7-985F-DE9BDA77E6EA},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
504,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,1,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,2,3,-88,Not recorded,{3682371B-EA34-4FFD-9048-FEA70EFFF4A7},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
505,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,2,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,3,15,-88,Not recorded,{332BD978-789F-4010-BD1E-ABD89591C2CA},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
506,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,3,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,1,0.5,-88,Not recorded,{13F8E5FC-2D95-4A3D-9CF8-E4E9F8D8912B},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
507,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,4,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,1,0.5,-88,Not recorded,{046BA37B-0AE2-4A08-8135-DF95C6A160D8},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
508,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,5,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,2,3,-88,Not recorded,{9A45D5C7-D9CF-45B6-88E8-9FC0C031EBC4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
509,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,1,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,6,85,-88,Not recorded,{9B8E3FA4-71C9-4C71-BE8B-07C42D669CC6},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
510,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,6,85,-88,Not recorded,{AB728E85-4192-4B09-BAD9-C93B0AB4FEA5},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
511,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,6,85,-88,Not recorded,{433E4AB4-07F5-4605-802C-C9AD9265743D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
512,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,4,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,4,37.5,-88,Not recorded,{D702C118-94FB-410E-95EA-49DF9E4785E1},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
513,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,5,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,-88,5,62.5,-88,Not recorded,{84CE958B-C4BB-4F44-A659-F179BD65B695},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
514,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,1,Not recorded,vegetation,Grindelia stricta,marsh gumplant,native,-88,2,3,-88,Not recorded,{6678ACF9-73CD-4849-B750-295697AD371C},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
515,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Grindelia stricta,marsh gumplant,native,-88,2,3,-88,Not recorded,{7BCCA640-8836-446E-8E75-E74CD99DE03F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
516,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Grindelia stricta,marsh gumplant,native,-88,4,37.5,70,Not recorded,{158D3988-5A41-4011-90F9-6728A69E4322},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
517,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,4,Not recorded,vegetation,Grindelia stricta,marsh gumplant,native,-88,4,37.5,57,Not recorded,{6AE861F1-1EE4-40AC-9947-F732E4D771F8},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
518,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,5,Not recorded,vegetation,Grindelia stricta,marsh gumplant,native,-88,1,0.5,-88,Not recorded,{65AA80BE-EB51-4F7B-8A36-A3F0D3E5123E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
566,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,1,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,40,Not recorded,{A9981290-A29A-4E9A-9058-4747B3026AD3},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
567,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,2,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,48,Not recorded,{335BF98C-09E7-4613-A8BD-73F2804B2F29},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
568,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,3,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,46,Not recorded,{E340B985-DA77-406B-8E66-B181681C549B},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
569,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,4,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,7,97.5,53,Not recorded,{764E277E-356D-411E-AB05-10AA503ED333},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
570,CC-MCS,Moro Cojo Slough,1,3/3/2021 0:00,1,5,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,41,Not recorded,{7E8CB859-04D7-43D2-BD75-54A590A84107},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
571,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,1,1,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,46,Not recorded,{F567842B-D416-48FE-9B58-A96A957C9C14},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
572,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,1,2,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,7,97.5,72,Not recorded,{09546C0D-2B30-4F68-A433-0D34DB4E3AD1},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
573,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,1,3,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,4,37.5,52,Not recorded,{B5BEFB89-D444-48EE-9B32-5831AEF344B6},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
574,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,1,4,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,41,Not recorded,{48AFC372-DEA2-4A83-95E7-B6B135F082E9},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
575,CC-MCS,Moro Cojo Slough,2,3/3/2021 0:00,1,5,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,18,Not recorded,{AF7D7283-C1FA-415C-ACC8-8CD9BCCF9005},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
576,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,1,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,46,Not recorded,{7F53765E-F550-40CB-B797-7C6C87FD5537},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
577,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,2,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,32,Not recorded,{7BC6B93C-C02A-48EC-B224-C5AFF355B372},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
578,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,3,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,36,Not recorded,{A82AD09E-7AB1-4AB1-88E6-1DCFE471065F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
579,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,4,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,5,62.5,34,Not recorded,{38BE9BF8-E833-44DA-97A9-8A4AFE3DBCA7},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
580,CC-MCS,Moro Cojo Slough,3,3/3/2021 0:00,1,5,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,-88,6,85,35,Not recorded,{668D46E0-3EAF-4185-95AD-557A1E5AD856},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
581,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,1,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,2,3,-88,Not recorded,{19744E01-A732-4BFD-9B65-48DAA2048109},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
582,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,1,0.5,-88,Not recorded,{90C6E8CE-7679-440C-A7A8-8545035E9A1C},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
583,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,1,0.5,-88,Not recorded,{D2E71C79-1AF7-46F4-9DBE-CFFEC1500752},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
584,CC-CAR,Carmel River,1,17/3/2021 00:00:00,1,4,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,1,0.5,-88,Not recorded,{17EE218D-6874-488E-9C1E-D21F7C6D3A4E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
585,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,1,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,4,37.5,26,Not recorded,{5455C66E-4D3D-43A9-BA32-A7BC82AE0F99},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
586,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,3,15,30,Not recorded,{9D2F2605-A3BE-43BE-9C66-DC58D216A527},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
587,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,4,37.5,48,Not recorded,{6B6C94B8-A9F6-41A4-A909-60AAB66F4353},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
588,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,4,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,2,3,-88,Not recorded,{9E695841-28EA-4F04-90DB-5B23F101495D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
589,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,5,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,3,15,49,Not recorded,{6DDC1516-D376-49FC-BE1A-A63589E98827},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
590,CC-CAR,Carmel River,3,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Juncus mexicanus,Mexican rush,native,-88,2,3,32,Not recorded,{53DF687A-CA67-4D1A-83D8-3C35D9859146},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
2493,CC-PAJ,Pajaro River,1,6/10/2021 0:00,1,1,Not recorded,vegetation,Distichlis spicata,salt grass,native,-88,3,15,25,Not recorded,{736A5149-9BF3-43D5-A11B-B998371D51F1},checker,6/1/2022 0:02,checker,6/1/2022 0:02,jesturner@csumb.edu,MLML,Low marsh,Live,1641427354,,Not recorded,-88,EMPA
